Rainfall_Settefrati,Temperature_Settefrati,Date,Flow_Rate_Madonna_di_Canneto
4.252444270629644,13.561732499022291,24/01/2019,270.4436784
4.252444270629644,13.561732499022291,25/01/2019,270.4436784
4.252444270629644,13.561732499022291,26/01/2019,270.4436784
4.252444270629644,13.561732499022291,27/01/2019,270.4436784
4.252444270629644,13.561732499022291,28/01/2019,270.4436784
4.252444270629644,13.561732499022291,29/01/2019,270.4436784
4.252444270629644,13.561732499022291,30/01/2019,270.4436784
4.252444270629644,13.561732499022291,31/01/2019,270.4436784
4.252444270629644,13.561732499022291,01/02/2019,270.4436784
4.252444270629644,13.561732499022291,02/02/2019,270.4436784
4.252444270629644,13.561732499022291,03/02/2019,270.4436784
4.252444270629644,13.561732499022291,04/02/2019,270.4436784
4.252444270629644,13.561732499022291,05/02/2019,270.4436784
4.252444270629644,13.561732499022291,06/02/2019,270.4436784
4.252444270629644,13.561732499022291,07/02/2019,270.4436784
4.252444270629644,13.561732499022291,08/02/2019,270.4436784
4.252444270629644,13.561732499022291,09/02/2019,270.4436784
4.252444270629644,13.561732499022291,10/02/2019,270.4436784
4.252444270629644,13.561732499022291,11/02/2019,270.4436784
4.252444270629644,13.561732499022291,12/02/2019,270.4436784
4.252444270629644,13.561732499022291,13/02/2019,270.4436784
4.252444270629644,13.561732499022291,14/02/2019,270.4436784
4.252444270629644,13.561732499022291,15/02/2019,270.4436784
4.252444270629644,13.561732499022291,16/02/2019,270.4436784
4.252444270629644,13.561732499022291,17/02/2019,270.4436784
4.252444270629644,13.561732499022291,18/02/2019,270.4436784
4.252444270629644,13.561732499022291,19/02/2019,270.4436784
4.252444270629644,13.561732499022291,20/02/2019,270.4436784
4.252444270629644,13.561732499022291,21/02/2019,270.4436784
4.252444270629644,13.561732499022291,22/02/2019,270.4436784
4.252444270629644,13.561732499022291,23/02/2019,270.4436784
4.252444270629644,13.561732499022291,24/02/2019,270.4436784
4.252444270629644,13.561732499022291,25/02/2019,270.4436784
4.252444270629644,13.561732499022291,26/02/2019,270.4436784
4.252444270629644,13.561732499022291,27/02/2019,270.4436784
4.252444270629644,13.561732499022291,28/02/2019,270.4436784
4.252444270629644,13.561732499022291,01/03/2019,270.4436784
4.252444270629644,13.561732499022291,02/03/2019,270.4436784
4.252444270629644,13.561732499022291,03/03/2019,270.4436784
4.252444270629644,13.561732499022291,04/03/2019,270.4436784
4.252444270629644,13.561732499022291,05/03/2019,270.4436784
4.252444270629644,13.561732499022291,06/03/2019,270.4436784
4.252444270629644,13.561732499022291,07/03/2019,270.4436784
4.252444270629644,13.561732499022291,08/03/2019,270.4436784
4.252444270629644,13.561732499022291,09/03/2019,270.4436784
4.252444270629644,13.561732499022291,10/03/2019,270.4436784
4.252444270629644,13.561732499022291,11/03/2019,270.4436784
4.252444270629644,13.561732499022291,12/03/2019,270.4436784
4.252444270629644,13.561732499022291,13/03/2019,270.4436784
4.252444270629644,13.561732499022291,14/03/2019,270.4436784
4.252444270629644,13.561732499022291,15/03/2019,270.4436784
4.252444270629644,13.561732499022291,16/03/2019,270.4436784
4.252444270629644,13.561732499022291,17/03/2019,270.4436784
4.252444270629644,13.561732499022291,18/03/2019,270.4436784
4.252444270629644,13.561732499022291,19/03/2019,270.4436784
4.252444270629644,13.561732499022291,20/03/2019,270.4436784
4.252444270629644,13.561732499022291,21/03/2019,270.4436784
4.252444270629644,13.561732499022291,22/03/2019,270.4436784
4.252444270629644,13.561732499022291,23/03/2019,270.4436784
4.252444270629644,13.561732499022291,24/03/2019,270.4436784
4.252444270629644,13.561732499022291,25/03/2019,270.4436784
4.252444270629644,13.561732499022291,26/03/2019,270.4436784
4.252444270629644,13.561732499022291,27/03/2019,270.4436784
4.252444270629644,13.561732499022291,28/03/2019,270.4436784
4.252444270629644,13.561732499022291,29/03/2019,270.4436784
4.252444270629644,13.561732499022291,30/03/2019,270.4436784
4.252444270629644,13.561732499022291,31/03/2019,270.4436784
4.252444270629644,13.561732499022291,01/04/2019,270.4436784
4.252444270629644,13.561732499022291,02/04/2019,270.4436784
4.252444270629644,13.561732499022291,03/04/2019,270.4436784
4.252444270629644,13.561732499022291,04/04/2019,270.4436784
4.252444270629644,13.561732499022291,05/04/2019,270.4436784
4.252444270629644,13.561732499022291,06/04/2019,270.4436784
4.252444270629644,13.561732499022291,07/04/2019,270.4436784
4.252444270629644,13.561732499022291,08/04/2019,270.4436784
4.252444270629644,13.561732499022291,09/04/2019,270.4436784
4.252444270629644,13.561732499022291,10/04/2019,270.4436784
4.252444270629644,13.561732499022291,11/04/2019,270.4436784
4.252444270629644,13.561732499022291,12/04/2019,270.4436784
4.252444270629644,13.561732499022291,13/04/2019,270.4436784
4.252444270629644,13.561732499022291,14/04/2019,270.4436784
4.252444270629644,13.561732499022291,15/04/2019,270.4436784
4.252444270629644,13.561732499022291,16/04/2019,270.4436784
4.252444270629644,13.561732499022291,17/04/2019,270.4436784
4.252444270629644,13.561732499022291,18/04/2019,270.4436784
4.252444270629644,13.561732499022291,19/04/2019,270.4436784
4.252444270629644,13.561732499022291,20/04/2019,270.4436784
4.252444270629644,13.561732499022291,21/04/2019,270.4436784
4.252444270629644,13.561732499022291,22/04/2019,270.4436784
4.252444270629644,13.561732499022291,23/04/2019,270.4436784
4.252444270629644,13.561732499022291,24/04/2019,270.4436784
4.252444270629644,13.561732499022291,25/04/2019,270.4436784
4.252444270629644,13.561732499022291,26/04/2019,270.4436784
4.252444270629644,13.561732499022291,27/04/2019,270.4436784
4.252444270629644,13.561732499022291,28/04/2019,270.4436784
4.252444270629644,13.561732499022291,29/04/2019,270.4436784
4.252444270629644,13.561732499022291,30/04/2019,270.4436784
4.252444270629644,13.561732499022291,01/05/2019,270.4436784
4.252444270629644,13.561732499022291,02/05/2019,270.4436784
4.252444270629644,13.561732499022291,03/05/2019,270.4436784
4.252444270629644,13.561732499022291,04/05/2019,270.4436784
4.252444270629644,13.561732499022291,05/05/2019,270.4436784
4.252444270629644,13.561732499022291,06/05/2019,270.4436784
4.252444270629644,13.561732499022291,07/05/2019,270.4436784
4.252444270629644,13.561732499022291,08/05/2019,270.4436784
4.252444270629644,13.561732499022291,09/05/2019,270.4436784
4.252444270629644,13.561732499022291,10/05/2019,270.4436784
4.252444270629644,13.561732499022291,11/05/2019,270.4436784
4.252444270629644,13.561732499022291,12/05/2019,270.4436784
4.252444270629644,13.561732499022291,13/05/2019,270.4436784
4.252444270629644,13.561732499022291,14/05/2019,270.4436784
4.252444270629644,13.561732499022291,15/05/2019,270.4436784
4.252444270629644,13.561732499022291,16/05/2019,270.4436784
4.252444270629644,13.561732499022291,17/05/2019,270.4436784
4.252444270629644,13.561732499022291,18/05/2019,270.4436784
4.252444270629644,13.561732499022291,19/05/2019,270.4436784
4.252444270629644,13.561732499022291,20/05/2019,270.4436784
4.252444270629644,13.561732499022291,21/05/2019,270.4436784
4.252444270629644,13.561732499022291,22/05/2019,270.4436784
4.252444270629644,13.561732499022291,23/05/2019,270.4436784
4.252444270629644,13.561732499022291,24/05/2019,270.4436784
4.252444270629644,13.561732499022291,25/05/2019,270.4436784
4.252444270629644,13.561732499022291,26/05/2019,270.4436784
4.252444270629644,13.561732499022291,27/05/2019,270.4436784
4.252444270629644,13.561732499022291,28/05/2019,270.4436784
4.252444270629644,13.561732499022291,29/05/2019,270.4436784
4.252444270629644,13.561732499022291,30/05/2019,270.4436784
4.252444270629644,13.561732499022291,31/05/2019,270.4436784
4.252444270629644,13.561732499022291,01/06/2019,270.4436784
4.252444270629644,13.561732499022291,02/06/2019,270.4436784
4.252444270629644,13.561732499022291,03/06/2019,270.4436784
4.252444270629644,13.561732499022291,04/06/2019,270.4436784
4.252444270629644,13.561732499022291,05/06/2019,270.4436784
4.252444270629644,13.561732499022291,06/06/2019,270.4436784
4.252444270629644,13.561732499022291,07/06/2019,270.4436784
4.252444270629644,13.561732499022291,08/06/2019,270.4436784
4.252444270629644,13.561732499022291,09/06/2019,270.4436784
4.252444270629644,13.561732499022291,10/06/2019,270.4436784
4.252444270629644,13.561732499022291,11/06/2019,270.4436784
4.252444270629644,13.561732499022291,12/06/2019,270.4436784
4.252444270629644,13.561732499022291,13/06/2019,270.4436784
4.252444270629644,13.561732499022291,14/06/2019,270.4436784
4.252444270629644,13.561732499022291,15/06/2019,270.4436784
4.252444270629644,13.561732499022291,16/06/2019,270.4436784
4.252444270629644,13.561732499022291,17/06/2019,270.4436784
4.252444270629644,13.561732499022291,18/06/2019,270.4436784
4.252444270629644,13.561732499022291,19/06/2019,270.4436784
4.252444270629644,13.561732499022291,20/06/2019,270.4436784
4.252444270629644,13.561732499022291,21/06/2019,270.4436784
4.252444270629644,13.561732499022291,22/06/2019,270.4436784
4.252444270629644,13.561732499022291,23/06/2019,270.4436784
4.252444270629644,13.561732499022291,24/06/2019,270.4436784
4.252444270629644,13.561732499022291,25/06/2019,270.4436784
4.252444270629644,13.561732499022291,26/06/2019,270.4436784
4.252444270629644,13.561732499022291,27/06/2019,270.4436784
4.252444270629644,13.561732499022291,28/06/2019,270.4436784
4.252444270629644,13.561732499022291,29/06/2019,270.4436784
4.252444270629644,13.561732499022291,30/06/2019,270.4436784
4.252444270629644,13.561732499022291,01/07/2019,270.4436784
4.252444270629644,13.561732499022291,02/07/2019,270.4436784
4.252444270629644,13.561732499022291,03/07/2019,270.4436784
4.252444270629644,13.561732499022291,04/07/2019,270.4436784
4.252444270629644,13.561732499022291,05/07/2019,270.4436784
4.252444270629644,13.561732499022291,06/07/2019,270.4436784
4.252444270629644,13.561732499022291,07/07/2019,270.4436784
4.252444270629644,13.561732499022291,08/07/2019,270.4436784
4.252444270629644,13.561732499022291,09/07/2019,270.4436784
4.252444270629644,13.561732499022291,10/07/2019,270.4436784
4.252444270629644,13.561732499022291,11/07/2019,270.4436784
4.252444270629644,13.561732499022291,12/07/2019,270.4436784
4.252444270629644,13.561732499022291,13/07/2019,270.4436784
4.252444270629644,13.561732499022291,14/07/2019,270.4436784
4.252444270629644,13.561732499022291,15/07/2019,270.4436784
4.252444270629644,13.561732499022291,16/07/2019,270.4436784
4.252444270629644,13.561732499022291,17/07/2019,270.4436784
4.252444270629644,13.561732499022291,18/07/2019,270.4436784
4.252444270629644,13.561732499022291,19/07/2019,270.4436784
4.252444270629644,13.561732499022291,20/07/2019,270.4436784
4.252444270629644,13.561732499022291,21/07/2019,270.4436784
4.252444270629644,13.561732499022291,22/07/2019,270.4436784
4.252444270629644,13.561732499022291,23/07/2019,270.4436784
4.252444270629644,13.561732499022291,24/07/2019,270.4436784
4.252444270629644,13.561732499022291,25/07/2019,270.4436784
4.252444270629644,13.561732499022291,26/07/2019,270.4436784
4.252444270629644,13.561732499022291,27/07/2019,270.4436784
4.252444270629644,13.561732499022291,28/07/2019,270.4436784
4.252444270629644,13.561732499022291,29/07/2019,270.4436784
4.252444270629644,13.561732499022291,30/07/2019,270.4436784
4.252444270629644,13.561732499022291,31/07/2019,270.4436784
4.252444270629644,13.561732499022291,01/08/2019,270.4436784
4.252444270629644,13.561732499022291,02/08/2019,270.4436784
4.252444270629644,13.561732499022291,03/08/2019,270.4436784
4.252444270629644,13.561732499022291,04/08/2019,270.4436784
4.252444270629644,13.561732499022291,05/08/2019,270.4436784
4.252444270629644,13.561732499022291,06/08/2019,270.4436784
4.252444270629644,13.561732499022291,07/08/2019,270.4436784
4.252444270629644,13.561732499022291,08/08/2019,270.4436784
4.252444270629644,13.561732499022291,09/08/2019,270.4436784
4.252444270629644,13.561732499022291,10/08/2019,270.4436784
4.252444270629644,13.561732499022291,11/08/2019,270.4436784
4.252444270629644,13.561732499022291,12/08/2019,270.4436784
4.252444270629644,13.561732499022291,13/08/2019,270.4436784
4.252444270629644,13.561732499022291,14/08/2019,270.4436784
4.252444270629644,13.561732499022291,15/08/2019,270.4436784
4.252444270629644,13.561732499022291,16/08/2019,270.4436784
4.252444270629644,13.561732499022291,17/08/2019,270.4436784
4.252444270629644,13.561732499022291,18/08/2019,270.4436784
4.252444270629644,13.561732499022291,19/08/2019,270.4436784
4.252444270629644,13.561732499022291,20/08/2019,270.4436784
4.252444270629644,13.561732499022291,21/08/2019,270.4436784
4.252444270629644,13.561732499022291,22/08/2019,270.4436784
4.252444270629644,13.561732499022291,23/08/2019,270.4436784
4.252444270629644,13.561732499022291,24/08/2019,270.4436784
4.252444270629644,13.561732499022291,25/08/2019,270.4436784
4.252444270629644,13.561732499022291,26/08/2019,270.4436784
4.252444270629644,13.561732499022291,27/08/2019,270.4436784
4.252444270629644,13.561732499022291,28/08/2019,270.4436784
4.252444270629644,13.561732499022291,29/08/2019,270.4436784
4.252444270629644,13.561732499022291,30/08/2019,270.4436784
4.252444270629644,13.561732499022291,31/08/2019,270.4436784
4.252444270629644,13.561732499022291,01/09/2019,270.4436784
4.252444270629644,13.561732499022291,02/09/2019,270.4436784
4.252444270629644,13.561732499022291,03/09/2019,270.4436784
4.252444270629644,13.561732499022291,04/09/2019,270.4436784
4.252444270629644,13.561732499022291,05/09/2019,270.4436784
4.252444270629644,13.561732499022291,06/09/2019,270.4436784
4.252444270629644,13.561732499022291,07/09/2019,270.4436784
4.252444270629644,13.561732499022291,08/09/2019,270.4436784
4.252444270629644,13.561732499022291,09/09/2019,270.4436784
4.252444270629644,13.561732499022291,10/09/2019,270.4436784
4.252444270629644,13.561732499022291,11/09/2019,270.4436784
4.252444270629644,13.561732499022291,12/09/2019,270.4436784
4.252444270629644,13.561732499022291,13/09/2019,270.4436784
4.252444270629644,13.561732499022291,14/09/2019,270.4436784
4.252444270629644,13.561732499022291,15/09/2019,270.4436784
4.252444270629644,13.561732499022291,16/09/2019,270.4436784
4.252444270629644,13.561732499022291,17/09/2019,270.4436784
4.252444270629644,13.561732499022291,18/09/2019,270.4436784
4.252444270629644,13.561732499022291,19/09/2019,270.4436784
4.252444270629644,13.561732499022291,20/09/2019,270.4436784
4.252444270629644,13.561732499022291,21/09/2019,270.4436784
4.252444270629644,13.561732499022291,22/09/2019,270.4436784
4.252444270629644,13.561732499022291,23/09/2019,270.4436784
4.252444270629644,13.561732499022291,24/09/2019,270.4436784
4.252444270629644,13.561732499022291,25/09/2019,270.4436784
4.252444270629644,13.561732499022291,26/09/2019,270.4436784
4.252444270629644,13.561732499022291,27/09/2019,270.4436784
4.252444270629644,13.561732499022291,28/09/2019,270.4436784
4.252444270629644,13.561732499022291,29/09/2019,270.4436784
4.252444270629644,13.561732499022291,30/09/2019,270.4436784
4.252444270629644,13.561732499022291,01/10/2019,270.4436784
4.252444270629644,13.561732499022291,02/10/2019,270.4436784
4.252444270629644,13.561732499022291,03/10/2019,270.4436784
4.252444270629644,13.561732499022291,04/10/2019,270.4436784
4.252444270629644,13.561732499022291,05/10/2019,270.4436784
4.252444270629644,13.561732499022291,06/10/2019,270.4436784
4.252444270629644,13.561732499022291,07/10/2019,270.4436784
4.252444270629644,13.561732499022291,08/10/2019,270.4436784
4.252444270629644,13.561732499022291,09/10/2019,270.4436784
4.252444270629644,13.561732499022291,10/10/2019,270.4436784
4.252444270629644,13.561732499022291,11/10/2019,270.4436784
4.252444270629644,13.561732499022291,12/10/2019,270.4436784
4.252444270629644,13.561732499022291,13/10/2019,270.4436784
4.252444270629644,13.561732499022291,14/10/2019,270.4436784
4.252444270629644,13.561732499022291,15/10/2019,270.4436784
4.252444270629644,13.561732499022291,16/10/2019,270.4436784
4.252444270629644,13.561732499022291,17/10/2019,270.4436784
4.252444270629644,13.561732499022291,18/10/2019,270.4436784
4.252444270629644,13.561732499022291,19/10/2019,270.4436784
4.252444270629644,13.561732499022291,20/10/2019,270.4436784
4.252444270629644,13.561732499022291,21/10/2019,270.4436784
4.252444270629644,13.561732499022291,22/10/2019,270.4436784
4.252444270629644,13.561732499022291,23/10/2019,270.4436784
4.252444270629644,13.561732499022291,24/10/2019,270.4436784
4.252444270629644,13.561732499022291,25/10/2019,270.4436784
4.252444270629644,13.561732499022291,26/10/2019,270.4436784
4.252444270629644,13.561732499022291,27/10/2019,270.4436784
4.252444270629644,13.561732499022291,28/10/2019,270.4436784
4.252444270629644,13.561732499022291,29/10/2019,270.4436784
4.252444270629644,13.561732499022291,30/10/2019,270.4436784
4.252444270629644,13.561732499022291,31/10/2019,270.4436784
4.252444270629644,13.561732499022291,01/11/2019,270.4436784
4.252444270629644,13.561732499022291,02/11/2019,270.4436784
4.252444270629644,13.561732499022291,03/11/2019,270.4436784
4.252444270629644,13.561732499022291,04/11/2019,270.4436784
4.252444270629644,13.561732499022291,05/11/2019,270.4436784
4.252444270629644,13.561732499022291,06/11/2019,270.4436784
4.252444270629644,13.561732499022291,07/11/2019,270.4436784
4.252444270629644,13.561732499022291,08/11/2019,270.4436784
4.252444270629644,13.561732499022291,09/11/2019,270.4436784
4.252444270629644,13.561732499022291,10/11/2019,270.4436784
4.252444270629644,13.561732499022291,11/11/2019,270.4436784
4.252444270629644,13.561732499022291,12/11/2019,270.4436784
4.252444270629644,13.561732499022291,13/11/2019,270.4436784
4.252444270629644,13.561732499022291,14/11/2019,270.4436784
4.252444270629644,13.561732499022291,15/11/2019,270.4436784
4.252444270629644,13.561732499022291,16/11/2019,270.4436784
4.252444270629644,13.561732499022291,17/11/2019,270.4436784
4.252444270629644,13.561732499022291,18/11/2019,270.4436784
4.252444270629644,13.561732499022291,19/11/2019,270.4436784
4.252444270629644,13.561732499022291,20/11/2019,270.4436784
4.252444270629644,13.561732499022291,21/11/2019,270.4436784
4.252444270629644,13.561732499022291,22/11/2019,270.4436784
4.252444270629644,13.561732499022291,23/11/2019,270.4436784
4.252444270629644,13.561732499022291,24/11/2019,270.4436784
4.252444270629644,13.561732499022291,25/11/2019,270.4436784
4.252444270629644,13.561732499022291,26/11/2019,270.4436784
4.252444270629644,13.561732499022291,27/11/2019,270.4436784
4.252444270629644,13.561732499022291,28/11/2019,270.4436784
4.252444270629644,13.561732499022291,29/11/2019,270.4436784
4.252444270629644,13.561732499022291,30/11/2019,270.4436784
4.252444270629644,13.561732499022291,01/12/2019,270.4436784
4.252444270629644,13.561732499022291,02/12/2019,270.4436784
4.252444270629644,13.561732499022291,03/12/2019,270.4436784
4.252444270629644,13.561732499022291,04/12/2019,270.4436784
4.252444270629644,13.561732499022291,05/12/2019,270.4436784
4.252444270629644,13.561732499022291,06/12/2019,270.4436784
4.252444270629644,13.561732499022291,07/12/2019,270.4436784
4.252444270629644,13.561732499022291,08/12/2019,270.4436784
4.252444270629644,13.561732499022291,09/12/2019,270.4436784
4.252444270629644,13.561732499022291,10/12/2019,270.4436784
4.252444270629644,13.561732499022291,11/12/2019,270.4436784
4.252444270629644,13.561732499022291,12/12/2019,270.4436784
4.252444270629644,13.561732499022291,13/12/2019,270.4436784
4.252444270629644,13.561732499022291,14/12/2019,270.4436784
4.252444270629644,13.561732499022291,15/12/2019,270.4436784
4.252444270629644,13.561732499022291,16/12/2019,270.4436784
4.252444270629644,13.561732499022291,17/12/2019,270.4436784
4.252444270629644,13.561732499022291,18/12/2019,270.4436784
4.252444270629644,13.561732499022291,19/12/2019,270.4436784
4.252444270629644,13.561732499022291,20/12/2019,270.4436784
4.252444270629644,13.561732499022291,21/12/2019,270.4436784
4.252444270629644,13.561732499022291,22/12/2019,270.4436784
4.252444270629644,13.561732499022291,23/12/2019,270.4436784
4.252444270629644,13.561732499022291,24/12/2019,270.4436784
4.252444270629644,13.561732499022291,25/12/2019,270.4436784
4.252444270629644,13.561732499022291,26/12/2019,270.4436784
4.252444270629644,13.561732499022291,27/12/2019,270.4436784
4.252444270629644,13.561732499022291,28/12/2019,270.4436784
4.252444270629644,13.561732499022291,29/12/2019,270.4436784
4.252444270629644,13.561732499022291,30/12/2019,270.4436784
4.252444270629644,13.561732499022291,31/12/2019,270.4436784
4.252444270629644,13.561732499022291,01/01/2020,270.4436784
4.252444270629644,13.561732499022291,02/01/2020,270.4436784
4.252444270629644,13.561732499022291,03/01/2020,270.4436784
4.252444270629644,13.561732499022291,04/01/2020,270.4436784
4.252444270629644,13.561732499022291,05/01/2020,270.4436784
4.252444270629644,13.561732499022291,06/01/2020,270.4436784
4.252444270629644,13.561732499022291,07/01/2020,270.4436784
4.252444270629644,13.561732499022291,08/01/2020,270.4436784
4.252444270629644,13.561732499022291,09/01/2020,270.4436784
4.252444270629644,13.561732499022291,10/01/2020,270.4436784
4.252444270629644,13.561732499022291,11/01/2020,270.4436784
4.252444270629644,13.561732499022291,12/01/2020,270.4436784
4.252444270629644,13.561732499022291,13/01/2020,270.4436784
4.252444270629644,13.561732499022291,14/01/2020,270.4436784
4.252444270629644,13.561732499022291,15/01/2020,270.4436784
4.252444270629644,13.561732499022291,16/01/2020,270.4436784
4.252444270629644,13.561732499022291,17/01/2020,270.4436784
4.252444270629644,13.561732499022291,18/01/2020,270.4436784
4.252444270629644,13.561732499022291,19/01/2020,270.4436784
4.252444270629644,13.561732499022291,20/01/2020,270.4436784
4.252444270629644,13.561732499022291,21/01/2020,270.4436784
4.252444270629644,13.561732499022291,22/01/2020,270.4436784
4.252444270629644,13.561732499022291,23/01/2020,270.4436784
4.252444270629644,13.561732499022291,24/01/2020,270.4436784
4.252444270629644,13.561732499022291,25/01/2020,270.4436784
4.252444270629644,13.561732499022291,26/01/2020,270.4436784
4.252444270629644,13.561732499022291,27/01/2020,270.4436784
4.252444270629644,13.561732499022291,28/01/2020,270.4436784
4.252444270629644,13.561732499022291,29/01/2020,270.4436784
4.252444270629644,13.561732499022291,30/01/2020,270.4436784
4.252444270629644,13.561732499022291,31/01/2020,270.4436784
4.252444270629644,13.561732499022291,01/02/2020,270.4436784
4.252444270629644,13.561732499022291,02/02/2020,270.4436784
4.252444270629644,13.561732499022291,03/02/2020,270.4436784
4.252444270629644,13.561732499022291,04/02/2020,270.4436784
4.252444270629644,13.561732499022291,05/02/2020,270.4436784
4.252444270629644,13.561732499022291,06/02/2020,270.4436784
4.252444270629644,13.561732499022291,07/02/2020,270.4436784
4.252444270629644,13.561732499022291,08/02/2020,270.4436784
4.252444270629644,13.561732499022291,09/02/2020,270.4436784
4.252444270629644,13.561732499022291,10/02/2020,270.4436784
4.252444270629644,13.561732499022291,11/02/2020,270.4436784
4.252444270629644,13.561732499022291,12/02/2020,270.4436784
4.252444270629644,13.561732499022291,13/02/2020,270.4436784
4.252444270629644,13.561732499022291,14/02/2020,270.4436784
4.252444270629644,13.561732499022291,15/02/2020,270.4436784
4.252444270629644,13.561732499022291,16/02/2020,270.4436784
4.252444270629644,13.561732499022291,17/02/2020,270.4436784
4.252444270629644,13.561732499022291,18/02/2020,270.4436784
4.252444270629644,13.561732499022291,19/02/2020,270.4436784
4.252444270629644,13.561732499022291,20/02/2020,270.4436784
4.252444270629644,13.561732499022291,21/02/2020,270.4436784
4.252444270629644,13.561732499022291,22/02/2020,270.4436784
4.252444270629644,13.561732499022291,23/02/2020,270.4436784
4.252444270629644,13.561732499022291,24/02/2020,270.4436784
4.252444270629644,13.561732499022291,25/02/2020,270.4436784
4.252444270629644,13.561732499022291,26/02/2020,270.4436784
4.252444270629644,13.561732499022291,27/02/2020,270.4436784
4.252444270629644,13.561732499022291,28/02/2020,270.4436784
4.252444270629644,13.561732499022291,29/02/2020,270.4436784
4.252444270629644,13.561732499022291,01/03/2020,270.4436784
4.252444270629644,13.561732499022291,02/03/2020,270.4436784
4.252444270629644,13.561732499022291,03/03/2020,270.4436784
4.252444270629644,13.561732499022291,04/03/2020,270.4436784
4.252444270629644,13.561732499022291,05/03/2020,270.4436784
4.252444270629644,13.561732499022291,06/03/2020,270.4436784
4.252444270629644,13.561732499022291,07/03/2020,270.4436784
4.252444270629644,13.561732499022291,08/03/2020,270.4436784
4.252444270629644,13.561732499022291,09/03/2020,270.4436784
4.252444270629644,13.561732499022291,10/03/2020,270.4436784
4.252444270629644,13.561732499022291,11/03/2020,270.4436784
4.252444270629644,13.561732499022291,12/03/2020,270.4436784
4.252444270629644,13.561732499022291,13/03/2020,270.4436784
4.252444270629644,13.561732499022291,14/03/2020,270.4436784
4.252444270629644,13.561732499022291,15/03/2020,270.4436784
4.252444270629644,13.561732499022291,16/03/2020,270.4436784
4.252444270629644,13.561732499022291,17/03/2020,270.4436784
4.252444270629644,13.561732499022291,18/03/2020,270.4436784
4.252444270629644,13.561732499022291,19/03/2020,270.4436784
4.252444270629644,13.561732499022291,20/03/2020,270.4436784
4.252444270629644,13.561732499022291,21/03/2020,270.4436784
4.252444270629644,13.561732499022291,22/03/2020,270.4436784
4.252444270629644,13.561732499022291,23/03/2020,270.4436784
4.252444270629644,13.561732499022291,24/03/2020,270.4436784
4.252444270629644,13.561732499022291,25/03/2020,270.4436784
4.252444270629644,13.561732499022291,26/03/2020,270.4436784
4.252444270629644,13.561732499022291,27/03/2020,270.4436784
4.252444270629644,13.561732499022291,28/03/2020,270.4436784
4.252444270629644,13.561732499022291,29/03/2020,270.4436784
4.252444270629644,13.561732499022291,30/03/2020,270.4436784
4.252444270629644,13.561732499022291,31/03/2020,270.4436784
4.252444270629644,13.561732499022291,01/04/2020,270.4436784
4.252444270629644,13.561732499022291,02/04/2020,270.4436784
4.252444270629644,13.561732499022291,03/04/2020,270.4436784
4.252444270629644,13.561732499022291,04/04/2020,270.4436784
4.252444270629644,13.561732499022291,05/04/2020,270.4436784
4.252444270629644,13.561732499022291,06/04/2020,270.4436784
4.252444270629644,13.561732499022291,07/04/2020,270.4436784
4.252444270629644,13.561732499022291,08/04/2020,270.4436784
4.252444270629644,13.561732499022291,09/04/2020,270.4436784
4.252444270629644,13.561732499022291,10/04/2020,270.4436784
4.252444270629644,13.561732499022291,11/04/2020,270.4436784
4.252444270629644,13.561732499022291,12/04/2020,270.4436784
4.252444270629644,13.561732499022291,13/04/2020,270.4436784
4.252444270629644,13.561732499022291,14/04/2020,270.4436784
4.252444270629644,13.561732499022291,15/04/2020,270.4436784
4.252444270629644,13.561732499022291,16/04/2020,270.4436784
4.252444270629644,13.561732499022291,17/04/2020,270.4436784
4.252444270629644,13.561732499022291,18/04/2020,270.4436784
4.252444270629644,13.561732499022291,19/04/2020,270.4436784
4.252444270629644,13.561732499022291,20/04/2020,270.4436784
4.252444270629644,13.561732499022291,21/04/2020,270.4436784
4.252444270629644,13.561732499022291,22/04/2020,270.4436784
4.252444270629644,13.561732499022291,23/04/2020,270.4436784
4.252444270629644,13.561732499022291,24/04/2020,270.4436784
4.252444270629644,13.561732499022291,25/04/2020,270.4436784
4.252444270629644,13.561732499022291,26/04/2020,270.4436784
4.252444270629644,13.561732499022291,27/04/2020,270.4436784
4.252444270629644,13.561732499022291,28/04/2020,270.4436784
4.252444270629644,13.561732499022291,29/04/2020,270.4436784
4.252444270629644,13.561732499022291,30/04/2020,270.4436784
4.252444270629644,13.561732499022291,01/05/2020,270.4436784
4.252444270629644,13.561732499022291,02/05/2020,270.4436784
4.252444270629644,13.561732499022291,03/05/2020,270.4436784
4.252444270629644,13.561732499022291,04/05/2020,270.4436784
4.252444270629644,13.561732499022291,05/05/2020,270.4436784
4.252444270629644,13.561732499022291,06/05/2020,270.4436784
4.252444270629644,13.561732499022291,07/05/2020,270.4436784
4.252444270629644,13.561732499022291,08/05/2020,270.4436784
4.252444270629644,13.561732499022291,09/05/2020,270.4436784
4.252444270629644,13.561732499022291,10/05/2020,270.4436784
4.252444270629644,13.561732499022291,11/05/2020,270.4436784
4.252444270629644,13.561732499022291,12/05/2020,270.4436784
4.252444270629644,13.561732499022291,13/05/2020,270.4436784
4.252444270629644,13.561732499022291,14/05/2020,270.4436784
4.252444270629644,13.561732499022291,15/05/2020,270.4436784
4.252444270629644,13.561732499022291,16/05/2020,270.4436784
4.252444270629644,13.561732499022291,17/05/2020,270.4436784
4.252444270629644,13.561732499022291,18/05/2020,270.4436784
