Rainfall_Monteporzio,Rainfall_Velletri,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri,Date,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9
8.8,8.6,1893.523888888889,3561.9672222222225,3129.685,3591.8661111111114,7137.152222222223,2266.0355555555557,3542.056111111111,3209.118333333334,9.25,12.15,09/04/2004,-23.56,-93.28,-109.7,-98.18,-100.59,-91.77,-93.6,-95.36,-95.08
3.4,11.6,1121.2611111111112,3368.214444444444,3272.7555555555555,3461.6077777777778,7093.576666666666,2600.3033333333337,3659.0,3350.0538888888887,9.15,11.8,10/04/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
13.6,11.6,1273.323888888889,3650.406111111111,3539.179444444444,3687.1233333333334,7296.808888888889,2757.3705555555553,3851.940555555555,3495.3444444444444,9.95,12.3,11/04/2004,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
16.4,15.0,1091.2177777777777,3530.358888888889,3509.4361111111107,3620.9772222222223,7659.184444444445,2703.0177777777776,3796.586111111111,3443.191666666667,8.6,10.35,12/04/2004,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
8.4,6.8,1662.9516666666668,3461.057777777778,3300.253333333333,3522.661111111111,7265.070555555556,2319.557777777778,3601.2294444444447,3254.548333333334,8.4,10.15,13/04/2004,-24.05,-93.09,-112.32,-97.9,-100.24,-91.59,-93.56,-95.24,-95.36
1.8,5.8,932.8355555555554,3255.72,3527.948333333333,3489.773333333333,6868.367222222222,2661.22,3638.444444444445,3314.730555555556,8.0,9.35,14/04/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.2,0.2,1886.9016666666669,3476.863888888889,3371.8705555555553,3665.4416666666666,8024.112777777777,2852.273888888889,4106.828333333334,3166.7605555555556,9.3,10.3,15/04/2004,-39.82,-95.52,-116.98,-98.95,-101.42,-91.22,-95.68,-96.5,-105.58
16.4,15.6,1156.2611111111112,3568.595555555555,3459.7844444444445,3681.915,7656.159999999999,2651.5,3852.3599999999997,3493.0400000000004,9.55,11.4,16/04/2004,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
22.6,31.8,1211.7431111111114,3543.5646666666667,3380.5924444444445,3607.1296666666663,7513.934444444445,2525.2555555555555,3662.7924444444443,3331.301888888889,11.6,13.85,17/04/2004,-27.43,-91.03,-108.0,-95.79,-97.42,-89.8,-97.36,-93.24,-94.19
1.2,6.2,1011.3361111111112,3569.625555555556,4088.455,3673.0699999999997,6945.686111111111,2692.437222222222,3625.191666666667,3658.8777777777773,10.4,13.2,18/04/2004,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
32.6,34.6,1650.367,3443.635222222222,3197.606333333333,3516.2479999999996,7294.433888888891,2335.8672222222217,3665.686333333333,3151.3474444444446,8.25,10.4,19/04/2004,-24.66,-93.13,-112.45,-97.88,-100.18,-91.61,-93.61,-95.29,-95.44
1.4,1.6,1001.3916666666667,3555.177777777778,3776.057222222222,3687.58,7342.265555555556,2866.841111111111,3853.795,3626.5683333333336,9.5,11.75,20/04/2004,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
0.0,0.0,508.11555555555555,2844.1644444444446,3001.7761111111113,3142.2944444444447,6859.071666666667,2373.4638888888894,3468.253333333333,2798.531111111111,11.95,12.9,21/04/2004,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
0.0,0.0,445.42777777777775,2843.826666666667,3380.915,3393.5394444444446,7402.018888888889,2671.667777777778,3853.006666666667,3014.4077777777775,13.4,14.55,22/04/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
4.6,4.4,1133.415,2975.7994444444444,3005.1961111111113,3149.2044444444446,6439.102222222222,2292.7205555555556,3150.587777777778,2920.221666666667,13.55,15.25,23/04/2004,-41.08,-99.23,-114.21,-100.81,-103.46,-92.85,-96.91,-98.75,-92.34
3.0,1.6,1490.2016666666668,3226.219444444445,2845.3888888888887,3299.726111111111,6793.145,2344.683888888889,3490.1222222222223,3012.237777777778,13.55,15.4,24/04/2004,-46.83,-99.79,-115.74,-100.93,-103.48,-92.92,-97.33,-99.21,-92.79
19.8,14.6,1195.9216666666664,3556.2166666666667,3524.9266666666667,3647.4827777777778,7490.376111111111,2753.9994444444446,3750.696111111111,3424.0444444444447,9.35,11.8,25/04/2004,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
1.2,4.6,951.8449999999999,3273.3599999999997,3614.167777777778,3477.726111111111,6853.422222222222,2667.3416666666667,3623.806666666667,3357.487777777778,12.55,15.8,26/04/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,648.5838888888889,2998.1805555555557,3356.8866666666663,3397.737222222222,7418.005,2636.525555555556,3839.9244444444444,3029.8994444444443,12.5,15.05,27/04/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,641.17,2750.7194444444444,2947.995,3026.0527777777775,6610.762222222223,2329.66,3361.5655555555554,2725.5416666666665,12.9,14.15,28/04/2004,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
6.0,9.8,1243.5727777777777,3182.3716666666664,3177.93,3265.6916666666666,6568.363888888888,2378.641666666667,3338.0238888888894,3037.1472222222224,12.5,14.85,29/04/2004,-47.66,-100.82,-116.06,-100.73,-103.88,-93.27,-96.61,-102.27,-94.45
3.6,1.4,1330.167222222222,3024.551111111111,2701.9588888888884,3108.397777777778,6494.3805555555555,2222.202222222222,3285.4966666666674,2832.5394444444446,11.5,14.35,30/04/2004,-44.93,-100.18,-115.08,-101.06,-103.58,-93.06,-95.9,-100.71,-92.8
0.8,0.2,965.3944444444444,3635.087777777778,4059.5727777777774,3659.8700000000003,7903.922222222222,2801.3738888888893,3790.6088888888885,3760.9561111111107,12.95,14.85,01/05/2004,-49.74,-99.61,-116.9,-100.83,-103.39,-92.82,-95.95,-98.74,-92.12
0.2,0.0,334.45000000000005,3505.429444444444,3420.2477777777776,3661.0622222222228,7733.613333333332,2747.8099999999995,4017.403888888888,3540.681666666667,12.25,14.0,02/05/2004,-23.71,-93.14,-109.63,-98.08,-100.5,-91.66,-93.38,-95.04,-89.91
4.4,3.4,759.4411111111111,3322.935,3190.1144444444444,3476.6494444444443,7312.737777777777,2611.4272222222226,3582.61,3195.3777777777777,15.6,16.7,03/05/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
19.6,17.0,1335.6499999999999,3597.9322222222227,3478.866666666667,3666.3394444444443,7142.5377777777785,2620.0155555555557,3849.215555555556,3425.511111111111,13.2,15.45,04/05/2004,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
27.4,45.0,1288.1494444444445,3498.6961111111104,3395.22,3619.384444444445,7348.558333333334,2624.2827777777775,3647.787222222222,3259.69,10.45,12.75,05/05/2004,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
25.4,7.0,1252.4844444444445,3259.9527777777776,3474.0277777777774,3427.2072222222223,7070.200555555555,2498.7761111111113,3528.167777777778,3261.8016666666667,8.3,11.65,06/05/2004,-29.09,-94.06,-112.25,-98.25,-100.71,-92.05,-94.36,-96.15,-96.58
1.6,3.2,1106.677777777778,3595.0722222222225,3746.5027777777777,3717.1738888888885,7281.932222222222,2856.135,3878.679444444445,3571.633888888889,9.6,12.45,07/05/2004,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
0.6,0.4,1766.6677777777777,3737.747777777778,3215.6772222222226,3798.373888888889,7727.942222222222,2427.4372222222223,3935.082222222222,3191.8277777777776,8.6,11.0,08/05/2004,-26.99,-90.98,-107.83,-95.8,-97.31,-89.76,-97.36,-93.22,-94.0
0.2,0.0,966.7677777777777,3386.5005555555554,3567.135,3458.6083333333336,7287.08,2662.3611111111113,3749.2727777777773,3266.9794444444447,9.65,11.95,09/05/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,517.6283333333333,3085.7044444444446,3548.3450000000003,3496.333333333333,7611.113333333334,2746.946111111111,3953.081666666667,3126.817777777778,10.25,12.55,10/05/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,727.186111111111,3239.9772222222223,3407.6205555555553,3546.8033333333333,7752.097222222223,2676.9622222222224,3894.2505555555554,3187.2683333333334,11.25,13.7,11/05/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
4.2,5.2,966.5850000000002,3049.297777777778,3156.802222222222,3270.0755555555556,6722.536666666667,2469.921666666667,3217.533888888889,3043.681111111111,14.75,17.5,12/05/2004,-46.9,-91.03,-107.63,-95.75,-97.32,-90.02,-97.36,-93.18,-94.61
0.0,0.0,1075.0494444444446,2773.791111111111,2910.8505555555557,3041.327777777778,6646.041666666667,2308.336111111111,3371.042222222223,2701.9400000000005,13.0,16.05,13/05/2004,-44.93,-100.18,-115.08,-101.06,-103.58,-93.06,-95.9,-100.71,-92.8
8.0,9.8,1433.7127777777778,3449.521666666667,3274.07,3485.3455555555556,7001.42,2493.553888888889,3530.9861111111113,3217.0533333333333,12.55,14.9,14/05/2004,-46.83,-99.79,-115.74,-100.93,-103.48,-92.92,-97.33,-99.21,-92.79
0.0,0.0,445.4277777777777,3018.3583333333336,3427.408888888889,3401.813333333333,7405.297222222222,2671.486111111111,3844.8855555555556,3024.7255555555557,12.85,15.25,15/05/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.2,0.0,1610.6461111111112,3182.668333333333,3279.5133333333333,3377.3261111111115,7175.509999999999,2538.1783333333333,3695.118333333334,3027.472222222222,13.2,15.65,16/05/2004,-46.83,-99.79,-115.74,-100.93,-103.48,-92.92,-97.33,-99.21,-92.79
0.0,0.0,845.3711111111111,3339.865,3186.9622222222224,3648.19,8007.808333333334,2827.487777777778,3995.533888888889,3255.019444444444,13.4,16.3,17/05/2004,-39.94,-98.08,-117.72,-100.22,-102.71,-92.3,-96.84,-98.58,-105.12
0.0,0.0,648.5838888888889,2940.9427777777773,3411.431111111111,3405.6627777777776,7432.795000000002,2674.396111111111,3857.4527777777785,3023.9755555555553,12.95,15.75,18/05/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,633.1116666666667,3276.601111111111,3325.121666666667,3549.0966666666664,7750.299999999999,2668.4833333333336,3821.013333333333,3188.1844444444446,14.25,15.75,19/05/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,547.2855555555556,3367.894444444444,3282.824444444445,3649.5049999999997,8005.890000000001,2846.4055555555556,4042.4055555555556,3237.2594444444444,15.25,16.95,20/05/2004,-34.85,-97.93,-117.72,-100.1,-102.6,-92.21,-96.75,-98.42,-105.28
0.0,0.0,370.13000000000005,3242.5188888888883,3441.3405555555555,3556.1200000000003,7766.059444444445,2728.4205555555554,3929.4477777777774,3060.219444444445,15.35,16.55,21/05/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,884.955,3291.863888888889,3397.641666666667,3631.712777777778,7939.075555555556,2739.573888888889,3946.3594444444443,3255.920555555555,13.75,16.2,22/05/2004,-23.65,-93.14,-109.55,-98.09,-100.53,-91.67,-93.42,-95.09,-89.9
24.6,23.4,1551.4564444444445,3723.140222222222,3439.7929999999997,3755.8563333333336,7364.63,2652.8794444444447,3890.484111111111,3392.3941111111108,14.35,15.6,23/05/2004,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
0.2,0.0,224.16166666666666,2930.8366666666666,3189.8355555555554,3387.2716666666665,6720.933333333333,2312.5961111111114,3671.751111111111,2949.6033333333335,13.6,15.9,24/05/2004,-35.26,-93.44,-112.56,-97.88,-100.25,-91.6,-93.81,-95.47,-96.45
0.0,0.0,303.0338888888889,3046.2605555555556,3350.151111111111,3543.087777777778,7735.319444444446,2676.317222222222,3896.437777777778,3047.1533333333336,12.65,15.8,25/05/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,816.5772222222222,3367.1394444444436,3291.6227777777776,3628.4555555555553,7844.8099999999995,2780.3194444444443,3979.631666666666,3245.7777777777774,14.05,16.7,26/05/2004,-23.71,-93.14,-109.63,-98.08,-100.5,-91.66,-93.38,-95.04,-89.91
0.0,0.0,633.1116666666667,3369.105,3297.7661111111106,3654.678333333333,8019.520555555555,2861.4333333333334,4060.8216666666663,3227.635555555556,14.8,17.65,27/05/2004,-38.39,-97.93,-117.72,-100.08,-102.57,-92.19,-96.73,-98.38,-105.39
0.0,0.0,328.1133333333334,3347.978333333334,3400.0722222222216,3645.4055555555556,7975.300000000001,2786.9544444444446,4010.216666666667,3213.893333333333,14.4,17.85,28/05/2004,-25.05,-91.13,-107.51,-96.15,-97.66,-90.13,-91.76,-93.3,-89.71
0.0,0.0,648.5838888888889,3367.1394444444436,3291.6227777777776,3628.4555555555553,7844.8099999999995,2780.3194444444443,3979.631666666666,3245.7777777777774,13.9,16.75,29/05/2004,-23.71,-93.14,-109.63,-98.08,-100.5,-91.66,-93.38,-95.04,-89.91
0.4,6.6,1770.2344444444445,3412.938888888889,3659.48,3455.4927777777775,7091.243333333334,2403.07,3587.869444444444,3353.2866666666664,15.4,17.9,30/05/2004,-53.71,-92.24,-106.99,-96.53,-99.02,-89.3,-92.98,-93.88,-95.58
0.0,8.2,1601.3516666666667,3495.956111111111,3907.6005555555553,3614.418333333333,6820.735000000001,2669.846666666667,3941.0900000000006,3582.816111111111,15.95,17.6,31/05/2004,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
1.2,0.8,899.7420000000001,2883.545555555556,2796.017,3012.846444444445,5884.936666666667,2206.834888888889,3037.954111111111,2830.893555555556,15.85,17.8,01/06/2004,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
1.2,2.6,1128.566,3303.9632222222226,3540.2595555555554,3489.8360000000002,6916.369222222222,2724.1809999999996,3638.9712222222224,3429.430777777778,16.95,18.2,02/06/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
6.0,9.0,1245.4072222222221,2978.8350000000005,2967.952222222222,3065.745555555556,6257.102222222223,2185.6772222222226,3023.7233333333334,2859.1200000000003,15.4,18.15,03/06/2004,-44.93,-100.18,-115.08,-101.06,-103.58,-93.06,-95.9,-100.71,-92.8
0.2,0.0,1588.4888888888888,3205.132777777778,3665.312777777778,3676.2738888888885,7797.246111111111,2842.78,4105.424444444445,3511.6438888888893,14.9,17.75,04/06/2004,-23.71,-93.14,-109.63,-98.08,-100.5,-91.66,-93.38,-95.04,-89.91
3.2,30.2,546.4772222222223,3258.031111111111,3821.3366666666666,3469.493888888889,6756.982777777778,2759.5388888888897,3552.9933333333333,3450.83,15.1,17.45,05/06/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
3.6,15.4,772.6227777777777,3141.5872222222224,3413.5072222222225,3253.371666666667,6543.462222222222,2507.61,3232.6005555555557,3215.866111111112,14.8,16.45,06/06/2004,-20.59,-92.57,-111.11,-97.49,-99.51,-91.24,-92.88,-94.52,-94.14
0.2,0.0,1205.5149999999999,3168.128333333333,3448.0044444444447,3666.007777777777,7931.8661111111105,2804.12,4072.9077777777775,3463.5077777777774,16.15,18.75,07/06/2004,-28.33,-98.43,-115.07,-100.6,-103.1,-92.56,-96.01,-97.59,-89.26
0.0,0.0,648.5838888888889,3427.7727777777777,3296.267777777778,3536.187222222222,7672.990555555555,2608.2238888888883,3770.4266666666663,3227.146111111111,18.25,21.5,08/06/2004,-44.44,-100.79,-115.72,-101.69,-104.01,-93.62,-95.49,-101.72,-93.95
0.0,0.0,459.81444444444435,3100.568888888889,3322.2166666666662,3528.8500000000004,7703.0599999999995,2588.2155555555555,3839.1611111111115,3108.9849999999997,19.55,21.8,09/06/2004,-27.53,-92.99,-110.65,-97.77,-100.25,-91.46,-93.33,-94.98,-90.23
0.0,0.0,324.96555555555557,2940.7766666666666,3293.686666666667,3394.202222222222,7318.195000000001,2640.8655555555556,3817.4216666666666,3005.2955555555554,21.75,22.55,10/06/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,1093.413888888889,2971.0444444444447,3416.9011111111113,3369.8472222222226,7439.597222222223,2697.233888888889,3884.693888888889,3031.671111111111,21.55,23.85,11/06/2004,-23.89,-93.17,-109.93,-98.08,-100.47,-91.68,-93.44,-95.07,-94.91
0.0,0.0,649.3938888888888,2748.8233333333333,2907.2333333333336,3022.0638888888884,6602.8661111111105,2286.7300000000005,3343.913888888889,2703.0000000000005,20.0,22.0,12/06/2004,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
0.0,0.0,940.8933333333334,3441.9894444444444,3259.6294444444447,3548.4372222222223,7705.002777777779,2544.1783333333333,3834.121666666666,3203.793888888889,19.0,20.5,13/06/2004,-27.42,-92.99,-110.64,-97.79,-100.25,-91.46,-93.33,-95.0,-93.82
21.2,29.4,1164.099777777778,3610.5118888888883,3294.276888888888,3682.9591111111117,7644.216111111112,2611.1200000000003,3781.5202222222224,3276.831888888888,16.95,18.75,14/06/2004,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
0.2,0.0,917.9205555555556,3168.128333333333,3448.0044444444447,3666.007777777778,7931.8661111111105,2804.1200000000003,4072.9077777777775,3463.507777777778,16.35,18.75,15/06/2004,-28.33,-98.43,-115.07,-100.6,-103.1,-92.56,-96.01,-97.59,-89.26
0.0,0.0,633.1116666666667,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,16.55,19.05,16/06/2004,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.6,0.4,1049.0483333333332,3283.2944444444447,3274.0611111111116,3459.0894444444443,7439.861666666668,2596.7616666666663,3718.812222222222,3299.288333333334,17.85,20.55,17/06/2004,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,648.5838888888889,3187.8566666666666,3372.1733333333336,3631.807777777778,7932.167222222222,2723.4622222222224,3956.0749999999994,3284.536111111111,19.1,21.8,18/06/2004,-41.22,-93.23,-111.6,-97.78,-100.21,-91.53,-93.66,-95.37,-96.24
0.0,0.0,1225.9044444444444,3370.0411111111116,3296.162222222222,3635.3011111111114,7884.016666666666,2813.531111111111,4012.523333333333,3166.376111111111,18.95,19.8,19/06/2004,-25.05,-91.13,-107.51,-96.15,-97.66,-90.13,-91.76,-93.3,-89.71
0.0,0.0,861.0300000000001,3404.005,3360.7277777777776,3625.631666666667,7914.754444444446,2623.6566666666668,3951.721111111111,3223.436111111111,18.35,20.85,20/06/2004,-45.41,-91.14,-108.09,-95.79,-97.35,-90.09,-97.36,-92.88,-94.65
0.0,0.0,368.4822222222222,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,16.5,19.05,21/06/2004,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,805.3561111111111,3367.4016666666666,3274.2405555555556,3624.479444444444,7788.550000000001,2768.671666666667,3966.94,3248.807777777778,17.6,20.65,22/06/2004,-28.63,-98.46,-105.74,-100.6,-103.13,-93.06,-96.08,-97.59,-88.96
0.0,0.0,321.72555555555556,2651.403333333333,2910.762222222222,2990.141111111111,6528.157777777778,2305.1388888888887,3334.665,2672.5444444444443,20.4,22.65,23/06/2004,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
0.0,0.0,648.5838888888889,3218.7733333333335,3381.087777777778,3629.3233333333333,7930.437222222224,2722.5755555555556,3940.243333333334,3279.7783333333336,19.5,21.2,24/06/2004,-41.22,-93.23,-111.6,-97.78,-100.21,-91.53,-93.66,-95.37,-96.24
0.0,0.0,978.3816666666667,3036.887222222222,3258.9416666666666,3527.6499999999996,7700.3422222222225,2566.7450000000003,3841.7194444444444,3238.342777777778,20.0,21.1,25/06/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,852.3044444444445,2849.1394444444445,3014.0116666666668,3125.6427777777776,6827.722777777777,2370.25,3464.4955555555553,2796.0,20.7,21.95,26/06/2004,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
0.0,0.0,442.8622222222223,2843.826666666667,3380.915,3393.5394444444446,7402.018888888889,2671.667777777778,3853.006666666667,3014.4077777777775,21.45,23.3,27/06/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,1068.98,2764.893333333333,2922.6905555555554,3038.8816666666667,6639.158333333334,2298.093888888889,3356.6761111111114,2720.3500000000004,23.25,25.7,28/06/2004,-33.46,-92.61,-107.45,-96.79,-99.33,-91.08,-93.32,-94.57,-96.8
0.0,0.0,907.1405555555556,3225.9644444444443,3665.645,3587.6755555555555,7808.9655555555555,2807.966111111111,4040.7855555555557,3221.193888888889,21.7,24.1,29/06/2004,-24.33,-93.16,-110.18,-98.05,-100.45,-91.67,-93.45,-95.08,-94.9
0.0,0.0,543.8938888888889,2803.796666666667,3390.175,3406.687777777778,7431.762777777777,2683.077777777778,3867.670555555555,3025.775555555555,21.35,23.45,30/06/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,976.4966666666666,2846.537222222222,3007.717222222222,3119.9661111111113,6817.86,2355.67,3438.066111111111,2805.458333333334,20.15,22.25,01/07/2004,-44.93,-100.18,-115.08,-101.06,-103.58,-93.06,-96.4,-100.81,-92.8
0.0,0.0,377.70388888888886,3080.7044444444446,3419.043333333333,3574.725,7722.161666666667,2739.005555555556,4022.3794444444447,3208.9955555555553,21.3,22.85,02/07/2004,-27.53,-92.99,-110.65,-97.77,-100.25,-91.46,-93.33,-94.98,-90.23
0.0,0.0,420.8183333333334,3161.1400000000003,3437.578888888889,3661.216666666667,7984.927777777779,2794.3599999999997,4117.541666666667,3261.141111111111,21.3,22.75,03/07/2004,-25.05,-91.13,-107.51,-96.15,-97.66,-90.13,-91.76,-93.3,-89.71
0.2,0.0,1078.5827777777777,2873.2744444444447,3449.9250000000006,3427.9911111111114,7532.251666666668,2656.181111111111,3813.1750000000006,3137.432777777778,19.65,23.1,04/07/2004,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,633.1116666666667,2894.0366666666664,3415.471111111111,3388.243333333334,7395.028888888888,2656.3355555555554,3832.386666666667,3032.2205555555556,22.3,24.4,05/07/2004,-23.89,-93.17,-109.93,-98.08,-100.47,-91.68,-93.44,-95.07,-94.91
0.0,0.0,1059.4533333333334,3225.646666666667,3330.1588888888887,3537.3738888888893,7721.692222222224,2595.0333333333333,3848.7549999999997,3116.6388888888887,25.2,26.35,06/07/2004,-56.13,-92.71,-107.59,-96.8,-99.39,-91.05,-93.4,-94.38,-97.63
