Rainfall_Terni,Date,Flow_Rate_Lupa
1.651,10/04/2016,-100.19410068378426
1.651,11/04/2016,-100.19410068378426
1.651,12/04/2016,-100.19410068378426
1.651,13/04/2016,-100.19410068378426
1.651,14/04/2016,-100.19410068378426
1.651,15/04/2016,-100.19410068378426
1.651,16/04/2016,-100.19410068378426
1.651,17/04/2016,-100.19410068378426
1.651,18/04/2016,-100.19410068378426
1.651,19/04/2016,-100.19410068378426
1.651,20/04/2016,-100.19410068378426
1.651,21/04/2016,-100.19410068378426
1.651,22/04/2016,-100.19410068378426
1.651,23/04/2016,-100.19410068378426
1.651,24/04/2016,-100.19410068378426
1.651,25/04/2016,-100.19410068378426
1.651,26/04/2016,-100.19410068378426
1.651,27/04/2016,-100.19410068378426
1.651,28/04/2016,-100.19410068378426
1.651,29/04/2016,-100.19410068378426
1.651,30/04/2016,-100.19410068378426
2.271,01/05/2016,-100.49787574149275
2.271,02/05/2016,-100.49787574149275
2.271,03/05/2016,-100.49787574149275
2.271,04/05/2016,-100.49787574149275
2.271,05/05/2016,-100.49787574149275
2.271,06/05/2016,-100.49787574149275
2.271,07/05/2016,-100.49787574149275
2.271,08/05/2016,-100.49787574149275
2.271,09/05/2016,-100.49787574149275
2.271,10/05/2016,-100.49787574149275
2.271,11/05/2016,-100.49787574149275
2.271,12/05/2016,-100.49787574149275
2.271,13/05/2016,-100.49787574149275
2.271,14/05/2016,-100.49787574149275
2.271,15/05/2016,-100.49787574149275
2.271,16/05/2016,-100.49787574149275
2.271,17/05/2016,-100.49787574149275
2.271,18/05/2016,-100.49787574149275
2.271,19/05/2016,-100.49787574149275
2.271,20/05/2016,-100.49787574149275
2.271,21/05/2016,-100.49787574149275
2.271,22/05/2016,-100.49787574149275
2.271,23/05/2016,-100.49787574149275
2.271,24/05/2016,-100.49787574149275
2.271,25/05/2016,-100.49787574149275
2.271,26/05/2016,-100.49787574149275
2.271,27/05/2016,-100.49787574149275
2.271,28/05/2016,-100.49787574149275
2.271,29/05/2016,-100.49787574149275
2.271,30/05/2016,-100.49787574149275
2.271,31/05/2016,-100.49787574149275
2.927,01/06/2016,-101.74157401070802
2.927,02/06/2016,-101.74157401070802
2.927,03/06/2016,-101.74157401070802
2.927,04/06/2016,-101.74157401070802
2.927,05/06/2016,-101.74157401070802
2.927,06/06/2016,-101.74157401070802
2.927,07/06/2016,-101.74157401070802
2.927,08/06/2016,-101.74157401070802
2.927,09/06/2016,-101.74157401070802
2.927,10/06/2016,-101.74157401070802
2.927,11/06/2016,-101.74157401070802
2.927,12/06/2016,-101.74157401070802
2.927,13/06/2016,-101.74157401070802
2.927,14/06/2016,-101.74157401070802
2.927,15/06/2016,-101.74157401070802
2.927,16/06/2016,-101.74157401070802
2.927,17/06/2016,-101.74157401070802
2.927,18/06/2016,-101.74157401070802
2.927,19/06/2016,-101.74157401070802
2.927,20/06/2016,-101.74157401070802
2.927,21/06/2016,-101.74157401070802
2.927,22/06/2016,-101.74157401070802
2.927,23/06/2016,-101.74157401070802
2.927,24/06/2016,-101.74157401070802
2.927,25/06/2016,-101.74157401070802
2.927,26/06/2016,-101.74157401070802
2.927,27/06/2016,-101.74157401070802
2.927,28/06/2016,-101.74157401070802
2.927,29/06/2016,-101.74157401070802
2.927,30/06/2016,-101.74157401070802
1.244,01/07/2016,-101.11231331247345
1.244,02/07/2016,-101.11231331247345
1.244,03/07/2016,-101.11231331247345
1.244,04/07/2016,-101.11231331247345
1.244,05/07/2016,-101.11231331247345
1.244,06/07/2016,-101.11231331247345
1.244,07/07/2016,-101.11231331247345
1.244,08/07/2016,-101.11231331247345
1.244,09/07/2016,-101.11231331247345
1.244,10/07/2016,-101.11231331247345
1.244,11/07/2016,-101.11231331247345
1.244,12/07/2016,-101.11231331247345
1.244,13/07/2016,-101.11231331247345
1.244,14/07/2016,-101.11231331247345
1.244,15/07/2016,-101.11231331247345
1.244,16/07/2016,-101.11231331247345
1.244,17/07/2016,-101.11231331247345
1.244,18/07/2016,-101.11231331247345
1.244,19/07/2016,-101.11231331247345
1.244,20/07/2016,-101.11231331247345
1.244,21/07/2016,-101.11231331247345
1.244,22/07/2016,-101.11231331247345
1.244,23/07/2016,-101.11231331247345
1.244,24/07/2016,-101.11231331247345
1.244,25/07/2016,-101.11231331247345
1.244,26/07/2016,-101.11231331247345
1.244,27/07/2016,-101.11231331247345
1.244,28/07/2016,-101.11231331247345
1.244,29/07/2016,-101.11231331247345
1.244,30/07/2016,-101.11231331247345
1.244,31/07/2016,-101.11231331247345
1.167,01/08/2016,-101.4118529056088
1.167,02/08/2016,-101.4118529056088
1.167,03/08/2016,-101.4118529056088
1.167,04/08/2016,-101.4118529056088
1.167,05/08/2016,-101.4118529056088
1.167,06/08/2016,-101.4118529056088
1.167,07/08/2016,-101.4118529056088
1.167,08/08/2016,-101.4118529056088
1.167,09/08/2016,-101.4118529056088
1.167,10/08/2016,-101.4118529056088
1.167,11/08/2016,-101.4118529056088
1.167,12/08/2016,-101.4118529056088
1.167,13/08/2016,-101.4118529056088
1.167,14/08/2016,-101.4118529056088
1.167,15/08/2016,-101.4118529056088
1.167,16/08/2016,-101.4118529056088
1.167,17/08/2016,-101.4118529056088
1.167,18/08/2016,-101.4118529056088
1.167,19/08/2016,-101.4118529056088
1.167,20/08/2016,-101.4118529056088
1.167,21/08/2016,-101.4118529056088
1.167,22/08/2016,-101.4118529056088
1.167,23/08/2016,-101.4118529056088
1.167,24/08/2016,-101.4118529056088
1.167,25/08/2016,-101.4118529056088
1.167,26/08/2016,-101.4118529056088
1.167,27/08/2016,-101.4118529056088
1.167,28/08/2016,-101.4118529056088
1.167,29/08/2016,-101.4118529056088
1.167,30/08/2016,-101.4118529056088
1.167,31/08/2016,-101.4118529056088
3.5810000000000004,01/09/2016,-101.72517232054675
3.5810000000000004,02/09/2016,-101.72517232054675
3.5810000000000004,03/09/2016,-101.72517232054675
3.5810000000000004,04/09/2016,-101.72517232054675
3.5810000000000004,05/09/2016,-101.72517232054675
3.5810000000000004,06/09/2016,-101.72517232054675
3.5810000000000004,07/09/2016,-101.72517232054675
3.5810000000000004,08/09/2016,-101.72517232054675
3.5810000000000004,09/09/2016,-101.72517232054675
3.5810000000000004,10/09/2016,-101.72517232054675
3.5810000000000004,11/09/2016,-101.72517232054675
3.5810000000000004,12/09/2016,-101.72517232054675
3.5810000000000004,13/09/2016,-101.72517232054675
3.5810000000000004,14/09/2016,-101.72517232054675
3.5810000000000004,15/09/2016,-101.72517232054675
3.5810000000000004,16/09/2016,-101.72517232054675
3.5810000000000004,17/09/2016,-101.72517232054675
3.5810000000000004,18/09/2016,-101.72517232054675
3.5810000000000004,19/09/2016,-101.72517232054675
3.5810000000000004,20/09/2016,-101.72517232054675
3.5810000000000004,21/09/2016,-101.72517232054675
3.5810000000000004,22/09/2016,-101.72517232054675
3.5810000000000004,23/09/2016,-101.72517232054675
3.5810000000000004,24/09/2016,-101.72517232054675
3.5810000000000004,25/09/2016,-101.72517232054675
3.5810000000000004,26/09/2016,-101.72517232054675
3.5810000000000004,27/09/2016,-101.72517232054675
3.5810000000000004,28/09/2016,-101.72517232054675
3.5810000000000004,29/09/2016,-101.72517232054675
3.5810000000000004,30/09/2016,-101.72517232054675
4.03,01/10/2016,-102.03105613927033
4.03,02/10/2016,-102.03105613927033
4.03,03/10/2016,-102.03105613927033
4.03,04/10/2016,-102.03105613927033
4.03,05/10/2016,-102.03105613927033
4.03,06/10/2016,-102.03105613927033
4.03,07/10/2016,-102.03105613927033
4.03,08/10/2016,-102.03105613927033
4.03,09/10/2016,-102.03105613927033
4.03,10/10/2016,-102.03105613927033
4.03,11/10/2016,-102.03105613927033
4.03,12/10/2016,-102.03105613927033
4.03,13/10/2016,-102.03105613927033
4.03,14/10/2016,-102.03105613927033
4.03,15/10/2016,-102.03105613927033
4.03,16/10/2016,-102.03105613927033
4.03,17/10/2016,-102.03105613927033
4.03,18/10/2016,-102.03105613927033
4.03,19/10/2016,-102.03105613927033
4.03,20/10/2016,-102.03105613927033
4.03,21/10/2016,-102.03105613927033
4.03,22/10/2016,-102.03105613927033
4.03,23/10/2016,-102.03105613927033
4.03,24/10/2016,-102.03105613927033
4.03,25/10/2016,-102.03105613927033
4.03,26/10/2016,-102.03105613927033
4.03,27/10/2016,-102.03105613927033
4.03,28/10/2016,-102.03105613927033
4.03,29/10/2016,-102.03105613927033
4.03,30/10/2016,-102.03105613927033
4.03,31/10/2016,-102.03105613927033
2.9130000000000003,01/11/2016,-102.33401937438285
2.9130000000000003,02/11/2016,-102.33401937438285
2.9130000000000003,03/11/2016,-102.33401937438285
2.9130000000000003,04/11/2016,-102.33401937438285
2.9130000000000003,05/11/2016,-102.33401937438285
2.9130000000000003,06/11/2016,-102.33401937438285
2.9130000000000003,07/11/2016,-102.33401937438285
2.9130000000000003,08/11/2016,-102.33401937438285
2.9130000000000003,09/11/2016,-102.33401937438285
2.9130000000000003,10/11/2016,-102.33401937438285
2.9130000000000003,11/11/2016,-102.33401937438285
2.9130000000000003,12/11/2016,-102.33401937438285
2.9130000000000003,13/11/2016,-102.33401937438285
2.9130000000000003,14/11/2016,-102.33401937438285
2.9130000000000003,15/11/2016,-102.33401937438285
2.9130000000000003,16/11/2016,-102.33401937438285
2.9130000000000003,17/11/2016,-102.33401937438285
2.9130000000000003,18/11/2016,-102.33401937438285
2.9130000000000003,19/11/2016,-102.33401937438285
2.9130000000000003,20/11/2016,-102.33401937438285
2.9130000000000003,21/11/2016,-102.33401937438285
2.9130000000000003,22/11/2016,-102.33401937438285
2.9130000000000003,23/11/2016,-102.33401937438285
2.9130000000000003,24/11/2016,-102.33401937438285
2.9130000000000003,25/11/2016,-102.33401937438285
2.9130000000000003,26/11/2016,-102.33401937438285
2.9130000000000003,27/11/2016,-102.33401937438285
2.9130000000000003,28/11/2016,-102.33401937438285
2.9130000000000003,29/11/2016,-102.33401937438285
2.9130000000000003,30/11/2016,-102.33401937438285
0.5660000000000001,01/12/2016,-102.64357591513506
0.5660000000000001,02/12/2016,-102.64357591513506
0.5660000000000001,03/12/2016,-102.64357591513506
0.5660000000000001,04/12/2016,-102.64357591513506
0.5660000000000001,05/12/2016,-102.64357591513506
0.5660000000000001,06/12/2016,-102.64357591513506
0.5660000000000001,07/12/2016,-102.64357591513506
0.5660000000000001,08/12/2016,-102.64357591513506
0.5660000000000001,09/12/2016,-102.64357591513506
0.5660000000000001,10/12/2016,-102.64357591513506
0.5660000000000001,11/12/2016,-102.64357591513506
0.5660000000000001,12/12/2016,-102.64357591513506
0.5660000000000001,13/12/2016,-102.64357591513506
0.5660000000000001,14/12/2016,-102.64357591513506
0.5660000000000001,15/12/2016,-102.64357591513506
0.5660000000000001,16/12/2016,-102.64357591513506
0.5660000000000001,17/12/2016,-102.64357591513506
0.5660000000000001,18/12/2016,-102.64357591513506
0.5660000000000001,19/12/2016,-102.64357591513506
0.5660000000000001,20/12/2016,-102.64357591513506
0.5660000000000001,21/12/2016,-102.64357591513506
0.5660000000000001,22/12/2016,-102.64357591513506
0.5660000000000001,23/12/2016,-102.64357591513506
0.5660000000000001,24/12/2016,-102.64357591513506
0.5660000000000001,25/12/2016,-102.64357591513506
0.5660000000000001,26/12/2016,-102.64357591513506
0.5660000000000001,27/12/2016,-102.64357591513506
0.5660000000000001,28/12/2016,-102.64357591513506
0.5660000000000001,29/12/2016,-102.64357591513506
0.5660000000000001,30/12/2016,-102.64357591513506
0.5660000000000001,31/12/2016,-102.64357591513506
1.402,01/01/2017,-102.94491338368873
1.402,02/01/2017,-102.94491338368873
1.402,03/01/2017,-102.94491338368873
1.402,04/01/2017,-102.94491338368873
1.402,05/01/2017,-102.94491338368873
1.402,06/01/2017,-102.94491338368873
1.402,07/01/2017,-102.94491338368873
1.402,08/01/2017,-102.94491338368873
1.402,09/01/2017,-102.94491338368873
1.402,10/01/2017,-102.94491338368873
1.402,11/01/2017,-102.94491338368873
1.402,12/01/2017,-102.94491338368873
1.402,13/01/2017,-102.94491338368873
1.402,14/01/2017,-102.94491338368873
1.402,15/01/2017,-102.94491338368873
1.402,16/01/2017,-102.94491338368873
1.402,17/01/2017,-102.94491338368873
1.402,18/01/2017,-102.94491338368873
1.402,19/01/2017,-102.94491338368873
1.402,20/01/2017,-102.94491338368873
1.402,21/01/2017,-102.94491338368873
1.402,22/01/2017,-102.94491338368873
1.402,23/01/2017,-102.94491338368873
1.402,24/01/2017,-102.94491338368873
1.402,25/01/2017,-102.94491338368873
1.402,26/01/2017,-102.94491338368873
1.402,27/01/2017,-102.94491338368873
1.402,28/01/2017,-102.94491338368873
1.402,29/01/2017,-102.94491338368873
1.402,30/01/2017,-102.94491338368873
1.402,31/01/2017,-102.94491338368873
1.733,01/02/2017,-103.24425992983423
1.733,02/02/2017,-103.24425992983423
1.733,03/02/2017,-103.24425992983423
1.733,04/02/2017,-103.24425992983423
1.733,05/02/2017,-103.24425992983423
1.733,06/02/2017,-103.24425992983423
1.733,07/02/2017,-103.24425992983423
1.733,08/02/2017,-103.24425992983423
1.733,09/02/2017,-103.24425992983423
1.733,10/02/2017,-103.24425992983423
1.733,11/02/2017,-103.24425992983423
1.733,12/02/2017,-103.24425992983423
1.733,13/02/2017,-103.24425992983423
1.733,14/02/2017,-103.24425992983423
1.733,15/02/2017,-103.24425992983423
1.733,16/02/2017,-103.24425992983423
1.733,17/02/2017,-103.24425992983423
1.733,18/02/2017,-103.24425992983423
1.733,19/02/2017,-103.24425992983423
1.733,20/02/2017,-103.24425992983423
1.733,21/02/2017,-103.24425992983423
1.733,22/02/2017,-103.24425992983423
1.733,23/02/2017,-103.24425992983423
1.733,24/02/2017,-103.24425992983423
1.733,25/02/2017,-103.24425992983423
1.733,26/02/2017,-103.24425992983423
1.733,27/02/2017,-103.24425992983423
1.733,28/02/2017,-103.24425992983423
1.429,01/03/2017,-103.54049102743873
1.429,02/03/2017,-103.54049102743873
1.429,03/03/2017,-103.54049102743873
1.429,04/03/2017,-103.54049102743873
1.429,05/03/2017,-103.54049102743873
1.429,06/03/2017,-103.54049102743873
1.429,07/03/2017,-103.54049102743873
1.429,08/03/2017,-103.54049102743873
1.429,09/03/2017,-103.54049102743873
1.429,10/03/2017,-103.54049102743873
1.429,11/03/2017,-103.54049102743873
1.429,12/03/2017,-103.54049102743873
1.429,13/03/2017,-103.54049102743873
1.429,14/03/2017,-103.54049102743873
1.429,15/03/2017,-103.54049102743873
1.429,16/03/2017,-103.54049102743873
1.429,17/03/2017,-103.54049102743873
1.429,18/03/2017,-103.54049102743873
1.429,19/03/2017,-103.54049102743873
1.429,20/03/2017,-103.54049102743873
1.429,21/03/2017,-103.54049102743873
1.429,22/03/2017,-103.54049102743873
1.429,23/03/2017,-103.54049102743873
1.429,24/03/2017,-103.54049102743873
1.429,25/03/2017,-103.54049102743873
1.429,26/03/2017,-103.54049102743873
1.429,27/03/2017,-103.54049102743873
1.429,28/03/2017,-103.54049102743873
1.429,29/03/2017,-103.54049102743873
1.429,30/03/2017,-103.54049102743873
1.429,31/03/2017,-103.54049102743873
1.6680000000000001,01/04/2017,-103.84454135721097
1.6680000000000001,02/04/2017,-103.84454135721097
1.6680000000000001,03/04/2017,-103.84454135721097
1.6680000000000001,04/04/2017,-103.84454135721097
1.6680000000000001,05/04/2017,-103.84454135721097
1.6680000000000001,06/04/2017,-103.84454135721097
1.6680000000000001,07/04/2017,-103.84454135721097
1.6680000000000001,08/04/2017,-103.84454135721097
1.6680000000000001,09/04/2017,-103.84454135721097
1.6680000000000001,10/04/2017,-103.84454135721097
1.6680000000000001,11/04/2017,-103.84454135721097
1.6680000000000001,12/04/2017,-103.84454135721097
1.6680000000000001,13/04/2017,-103.84454135721097
1.6680000000000001,14/04/2017,-103.84454135721097
1.6680000000000001,15/04/2017,-103.84454135721097
1.6680000000000001,16/04/2017,-103.84454135721097
1.6680000000000001,17/04/2017,-103.84454135721097
1.6680000000000001,18/04/2017,-103.84454135721097
1.6680000000000001,19/04/2017,-103.84454135721097
1.6680000000000001,20/04/2017,-103.84454135721097
1.6680000000000001,21/04/2017,-103.84454135721097
1.6680000000000001,22/04/2017,-103.84454135721097
1.6680000000000001,23/04/2017,-103.84454135721097
1.6680000000000001,24/04/2017,-103.84454135721097
1.6680000000000001,25/04/2017,-103.84454135721097
1.6680000000000001,26/04/2017,-103.84454135721097
1.6680000000000001,27/04/2017,-103.84454135721097
1.6680000000000001,28/04/2017,-103.84454135721097
1.6680000000000001,29/04/2017,-103.84454135721097
1.6680000000000001,30/04/2017,-103.84454135721097
1.3769999999999998,01/05/2017,-104.15263588523555
1.3769999999999998,02/05/2017,-104.15263588523555
1.3769999999999998,03/05/2017,-104.15263588523555
1.3769999999999998,04/05/2017,-104.15263588523555
1.3769999999999998,05/05/2017,-104.15263588523555
1.3769999999999998,06/05/2017,-104.15263588523555
1.3769999999999998,07/05/2017,-104.15263588523555
1.3769999999999998,08/05/2017,-104.15263588523555
1.3769999999999998,09/05/2017,-104.15263588523555
1.3769999999999998,10/05/2017,-104.15263588523555
1.3769999999999998,11/05/2017,-104.15263588523555
1.3769999999999998,12/05/2017,-104.15263588523555
1.3769999999999998,13/05/2017,-104.15263588523555
1.3769999999999998,14/05/2017,-104.15263588523555
1.3769999999999998,15/05/2017,-104.15263588523555
1.3769999999999998,16/05/2017,-104.15263588523555
1.3769999999999998,17/05/2017,-104.15263588523555
1.3769999999999998,18/05/2017,-104.15263588523555
1.3769999999999998,19/05/2017,-104.15263588523555
1.3769999999999998,20/05/2017,-104.15263588523555
1.3769999999999998,21/05/2017,-104.15263588523555
1.3769999999999998,22/05/2017,-104.15263588523555
1.3769999999999998,23/05/2017,-104.15263588523555
1.3769999999999998,24/05/2017,-104.15263588523555
1.3769999999999998,25/05/2017,-104.15263588523555
1.3769999999999998,26/05/2017,-104.15263588523555
1.3769999999999998,27/05/2017,-104.15263588523555
1.3769999999999998,28/05/2017,-104.15263588523555
1.3769999999999998,29/05/2017,-104.15263588523555
1.3769999999999998,30/05/2017,-104.15263588523555
1.3769999999999998,31/05/2017,-104.15263588523555
0.867,01/06/2017,-104.44165018883307
0.867,02/06/2017,-104.44165018883307
0.867,03/06/2017,-104.44165018883307
0.867,04/06/2017,-104.44165018883307
0.867,05/06/2017,-104.44165018883307
0.867,06/06/2017,-104.44165018883307
0.867,07/06/2017,-104.44165018883307
0.867,08/06/2017,-104.44165018883307
0.867,09/06/2017,-104.44165018883307
0.867,10/06/2017,-104.44165018883307
0.867,11/06/2017,-104.44165018883307
0.867,12/06/2017,-104.44165018883307
0.867,13/06/2017,-104.44165018883307
0.867,14/06/2017,-104.44165018883307
0.867,15/06/2017,-104.44165018883307
0.867,16/06/2017,-104.44165018883307
0.867,17/06/2017,-104.44165018883307
0.867,18/06/2017,-104.44165018883307
0.867,19/06/2017,-104.44165018883307
0.867,20/06/2017,-104.44165018883307
0.867,21/06/2017,-104.44165018883307
0.867,22/06/2017,-104.44165018883307
0.867,23/06/2017,-104.44165018883307
0.867,24/06/2017,-104.44165018883307
0.867,25/06/2017,-104.44165018883307
0.867,26/06/2017,-104.44165018883307
0.867,27/06/2017,-104.44165018883307
0.867,28/06/2017,-104.44165018883307
0.867,29/06/2017,-104.44165018883307
0.867,30/06/2017,-104.44165018883307
0.721,01/07/2017,-104.76081601424507
0.721,02/07/2017,-104.76081601424507
0.721,03/07/2017,-104.76081601424507
0.721,04/07/2017,-104.76081601424507
0.721,05/07/2017,-104.76081601424507
0.721,06/07/2017,-104.76081601424507
0.721,07/07/2017,-104.76081601424507
0.721,08/07/2017,-104.76081601424507
0.721,09/07/2017,-104.76081601424507
0.721,10/07/2017,-104.76081601424507
0.721,11/07/2017,-104.76081601424507
0.721,12/07/2017,-104.76081601424507
0.721,13/07/2017,-104.76081601424507
0.721,14/07/2017,-104.76081601424507
0.721,15/07/2017,-104.76081601424507
0.721,16/07/2017,-104.76081601424507
0.721,17/07/2017,-104.76081601424507
0.721,18/07/2017,-104.76081601424507
0.721,19/07/2017,-104.76081601424507
0.721,20/07/2017,-104.76081601424507
0.721,21/07/2017,-104.76081601424507
0.721,22/07/2017,-104.76081601424507
0.721,23/07/2017,-104.76081601424507
0.721,24/07/2017,-104.76081601424507
0.721,25/07/2017,-104.76081601424507
0.721,26/07/2017,-104.76081601424507
0.721,27/07/2017,-104.76081601424507
0.721,28/07/2017,-104.76081601424507
0.721,29/07/2017,-104.76081601424507
0.721,30/07/2017,-104.76081601424507
0.721,31/07/2017,-104.76081601424507
0.38799999999999996,01/08/2017,-105.06720864760081
0.38799999999999996,02/08/2017,-105.06720864760081
0.38799999999999996,03/08/2017,-105.06720864760081
0.38799999999999996,04/08/2017,-105.06720864760081
0.38799999999999996,05/08/2017,-105.06720864760081
0.38799999999999996,06/08/2017,-105.06720864760081
0.38799999999999996,07/08/2017,-105.06720864760081
0.38799999999999996,08/08/2017,-105.06720864760081
0.38799999999999996,09/08/2017,-105.06720864760081
0.38799999999999996,10/08/2017,-105.06720864760081
0.38799999999999996,11/08/2017,-105.06720864760081
0.38799999999999996,12/08/2017,-105.06720864760081
0.38799999999999996,13/08/2017,-105.06720864760081
0.38799999999999996,14/08/2017,-105.06720864760081
0.38799999999999996,15/08/2017,-105.06720864760081
0.38799999999999996,16/08/2017,-105.06720864760081
0.38799999999999996,17/08/2017,-105.06720864760081
0.38799999999999996,18/08/2017,-105.06720864760081
0.38799999999999996,19/08/2017,-105.06720864760081
0.38799999999999996,20/08/2017,-105.06720864760081
0.38799999999999996,21/08/2017,-105.06720864760081
0.38799999999999996,22/08/2017,-105.06720864760081
0.38799999999999996,23/08/2017,-105.06720864760081
0.38799999999999996,24/08/2017,-105.06720864760081
0.38799999999999996,25/08/2017,-105.06720864760081
0.38799999999999996,26/08/2017,-105.06720864760081
0.38799999999999996,27/08/2017,-105.06720864760081
0.38799999999999996,28/08/2017,-105.06720864760081
0.38799999999999996,29/08/2017,-105.06720864760081
0.38799999999999996,30/08/2017,-105.06720864760081
0.38799999999999996,31/08/2017,-105.06720864760081
3.858,01/09/2017,-105.37582435245506
3.858,02/09/2017,-105.37582435245506
3.858,03/09/2017,-105.37582435245506
3.858,04/09/2017,-105.37582435245506
3.858,05/09/2017,-105.37582435245506
3.858,06/09/2017,-105.37582435245506
3.858,07/09/2017,-105.37582435245506
3.858,08/09/2017,-105.37582435245506
3.858,09/09/2017,-105.37582435245506
3.858,10/09/2017,-105.37582435245506
3.858,11/09/2017,-105.37582435245506
3.858,12/09/2017,-105.37582435245506
3.858,13/09/2017,-105.37582435245506
3.858,14/09/2017,-105.37582435245506
3.858,15/09/2017,-105.37582435245506
3.858,16/09/2017,-105.37582435245506
3.858,17/09/2017,-105.37582435245506
3.858,18/09/2017,-105.37582435245506
3.858,19/09/2017,-105.37582435245506
3.858,20/09/2017,-105.37582435245506
3.858,21/09/2017,-105.37582435245506
3.858,22/09/2017,-105.37582435245506
3.858,23/09/2017,-105.37582435245506
3.858,24/09/2017,-105.37582435245506
3.858,25/09/2017,-105.37582435245506
3.858,26/09/2017,-105.37582435245506
3.858,27/09/2017,-105.37582435245506
3.858,28/09/2017,-105.37582435245506
3.858,29/09/2017,-105.37582435245506
3.858,30/09/2017,-105.37582435245506
0.691,01/10/2017,-105.68691315926733
0.691,02/10/2017,-105.68691315926733
0.691,03/10/2017,-105.68691315926733
0.691,04/10/2017,-105.68691315926733
0.691,05/10/2017,-105.68691315926733
0.691,06/10/2017,-105.68691315926733
0.691,07/10/2017,-105.68691315926733
0.691,08/10/2017,-105.68691315926733
0.691,09/10/2017,-105.68691315926733
0.691,10/10/2017,-105.68691315926733
0.691,11/10/2017,-105.68691315926733
0.691,12/10/2017,-105.68691315926733
0.691,13/10/2017,-105.68691315926733
0.691,14/10/2017,-105.68691315926733
0.691,15/10/2017,-105.68691315926733
0.691,16/10/2017,-105.68691315926733
0.691,17/10/2017,-105.68691315926733
0.691,18/10/2017,-105.68691315926733
0.691,19/10/2017,-105.68691315926733
0.691,20/10/2017,-105.68691315926733
0.691,21/10/2017,-105.68691315926733
0.691,22/10/2017,-105.68691315926733
0.691,23/10/2017,-105.68691315926733
0.691,24/10/2017,-105.68691315926733
0.691,25/10/2017,-105.68691315926733
0.691,26/10/2017,-105.68691315926733
0.691,27/10/2017,-105.68691315926733
0.691,28/10/2017,-105.68691315926733
0.691,29/10/2017,-105.68691315926733
0.691,30/10/2017,-105.68691315926733
0.691,31/10/2017,-105.68691315926733
3.571,01/11/2017,-105.9919514728836
3.571,02/11/2017,-105.9919514728836
3.571,03/11/2017,-105.9919514728836
3.571,04/11/2017,-105.9919514728836
3.571,05/11/2017,-105.9919514728836
3.571,06/11/2017,-105.9919514728836
3.571,07/11/2017,-105.9919514728836
3.571,08/11/2017,-105.9919514728836
3.571,09/11/2017,-105.9919514728836
3.571,10/11/2017,-105.9919514728836
3.571,11/11/2017,-105.9919514728836
3.571,12/11/2017,-105.9919514728836
3.571,13/11/2017,-105.9919514728836
3.571,14/11/2017,-105.9919514728836
3.571,15/11/2017,-105.9919514728836
3.571,16/11/2017,-105.9919514728836
3.571,17/11/2017,-105.9919514728836
3.571,18/11/2017,-105.9919514728836
3.571,19/11/2017,-105.9919514728836
3.571,20/11/2017,-105.9919514728836
3.571,21/11/2017,-105.9919514728836
3.571,22/11/2017,-105.9919514728836
3.571,23/11/2017,-105.9919514728836
3.571,24/11/2017,-105.9919514728836
3.571,25/11/2017,-105.9919514728836
3.571,26/11/2017,-105.9919514728836
3.571,27/11/2017,-105.9919514728836
3.571,28/11/2017,-105.9919514728836
3.571,29/11/2017,-105.9919514728836
3.571,30/11/2017,-105.9919514728836
2.569,01/12/2017,-106.2990379036949
2.569,02/12/2017,-106.2990379036949
2.569,03/12/2017,-106.2990379036949
2.569,04/12/2017,-106.2990379036949
2.569,05/12/2017,-106.2990379036949
2.569,06/12/2017,-106.2990379036949
2.569,07/12/2017,-106.2990379036949
2.569,08/12/2017,-106.2990379036949
2.569,09/12/2017,-106.2990379036949
2.569,10/12/2017,-106.2990379036949
2.569,11/12/2017,-106.2990379036949
2.569,12/12/2017,-106.2990379036949
2.569,13/12/2017,-106.2990379036949
2.569,14/12/2017,-106.2990379036949
2.569,15/12/2017,-106.2990379036949
2.569,16/12/2017,-106.2990379036949
2.569,17/12/2017,-106.2990379036949
2.569,18/12/2017,-106.2990379036949
2.569,19/12/2017,-106.2990379036949
2.569,20/12/2017,-106.2990379036949
2.569,21/12/2017,-106.2990379036949
2.569,22/12/2017,-106.2990379036949
2.569,23/12/2017,-106.2990379036949
2.569,24/12/2017,-106.2990379036949
2.569,25/12/2017,-106.2990379036949
2.569,26/12/2017,-106.2990379036949
2.569,27/12/2017,-106.2990379036949
2.569,28/12/2017,-106.2990379036949
2.569,29/12/2017,-106.2990379036949
2.569,30/12/2017,-106.2990379036949
2.569,31/12/2017,-106.2990379036949
1.315,01/01/2018,-106.6043455007318
1.315,02/01/2018,-106.6043455007318
1.315,03/01/2018,-106.6043455007318
1.315,04/01/2018,-106.6043455007318
1.315,05/01/2018,-106.6043455007318
1.315,06/01/2018,-106.6043455007318
1.315,07/01/2018,-106.6043455007318
1.315,08/01/2018,-106.6043455007318
1.315,09/01/2018,-106.6043455007318
1.315,10/01/2018,-106.6043455007318
1.315,11/01/2018,-106.6043455007318
1.315,12/01/2018,-106.6043455007318
1.315,13/01/2018,-106.6043455007318
1.315,14/01/2018,-106.6043455007318
1.315,15/01/2018,-106.6043455007318
1.315,16/01/2018,-106.6043455007318
1.315,17/01/2018,-106.6043455007318
1.315,18/01/2018,-106.6043455007318
1.315,19/01/2018,-106.6043455007318
1.315,20/01/2018,-106.6043455007318
1.315,21/01/2018,-106.6043455007318
